도엽번호,도엽명,축척,고시일자,지도종류,촬영연도,조사연도,제작연도,고시번호
367071183,미원1183,1000,2006-12-29,0,2006,2006,2006,2006-755
367071191,미원1191,1000,2006-12-29,0,2006,2006,2006,2006-755
367071192,미원1192,1000,2006-12-29,0,2006,2006,2006,2006-755
367071193,미원1193,1000,2006-12-29,0,2006,2006,2006,2006-755
367071601,미원1601,1000,2006-12-29,0,2006,2006,2006,2006-755
367071602,미원1602,1000,2006-12-29,0,2006,2006,2006,2006-755
367071603,미원1603,1000,2006-12-29,0,2006,2006,2006,2006-755
367081200,,1000,,0,,,,
367081294,,1000,,0,,,,
367081295,,1000,,0,,,,
367081296,,1000,,0,,,,
367081297,,1000,,0,,,,
367081299,,1000,,0,,,,
367081391,,1000,,0,,,,
367081704,,1000,,0,,,,
367081705,속리1705,1000,2004-03-06,0,2003,2003,2003,2004-125
367081706,속리1706,1000,2004-03-06,0,2003,2003,2003,2004-125
367081707,속리1707,1000,2004-03-06,0,2003,2003,2003,2004-125
367081708,속리1708,1000,2004-03-06,0,2003,2003,2003,2004-125
367081709,,1000,,0,,,,
367081710,속리1710,1000,2004-03-06,0,2003,2003,2003,2004-125
367081715,속리1715,1000,2004-03-06,0,2003,2003,2003,2004-125
367081716,속리1716,1000,2004-03-06,0,2003,2003,2003,2004-125
367081717,속리1717,1000,2004-03-06,0,2003,2003,2003,2004-125
367081718,속리1718,1000,2004-03-06,0,2003,2003,2003,2004-125
367081720,속리1720,1000,2004-03-06,0,2003,2003,2003,2004-125
367081726,속리1726,1000,2004-03-06,0,2003,2003,2003,2004-125
367081801,속리1801,1000,2004-03-06,0,2003,2003,2003,2004-125
367081802,속리1802,1000,2004-03-06,0,2003,2003,2003,2004-125
367081811,속리1811,1000,2004-03-06,0,2003,2003,2003,2004-125
367081951,,1000,,0,,,,
367081952,,1000,,0,,,,
367081953,,1000,,0,,,,
367081955,,1000,,0,,,,
367081956,,1000,,0,,,,
367081957,,1000,,0,,,,
367081961,,1000,,0,,,,
367081962,,1000,,0,,,,
367081963,,1000,,0,,,,
367081964,,1000,,0,,,,
367081965,,1000,,0,,,,
367081966,속리1966,1000,2004-03-06,0,2003,2003,2003,2004-125
367081967,속리1967,1000,2004-03-06,0,2003,2003,2003,2004-125
367081968,속리1968,1000,2004-03-06,0,2003,2003,2003,2004-125
367081973,,1000,,0,,,,
367081974,,1000,,0,,,,
367081975,,1000,,0,,,,
359131263,부산1263,1000,2005-02-04,0,2003,2004,2004,2005-124
359131264,부산1264,1000,2006-12-29,0,2005,2006,2006,2006-755
359131265,부산1265,1000,2006-12-29,0,2005,2006,2006,2006-755
359131266,부산1266,1000,2006-12-29,0,2005,2006,2006,2006-755
359131267,부산1267,1000,2006-12-29,0,2005,2006,2006,2006-755
359131268,부산1268,1000,2006-12-29,0,2005,2006,2006,2006-755
368140298,구미0298,1000,2004-07-15,0,2003,2004,2004,2004-387
368140299,구미0299,1000,2004-07-15,0,2003,2004,2004,2004-387
368140301,구미0301,1000,2008-03-24,0,2007,2008,2008,2008-216
368140311,구미0311,1000,2008-03-24,0,2007,2008,2008,2008-216
368140321,구미0321,1000,2008-03-24,0,2007,2008,2008,2008-216
368140322,구미0322,1000,2008-03-24,0,2007,2008,2008,2008-216
368140331,구미0331,1000,2008-03-24,0,2007,2008,2008,2008-216
368140332,구미0332,1000,2008-03-24,0,2007,2008,2008,2008-216
368140333,구미0333,1000,2008-03-24,0,2007,2008,2008,2008-216
368140334,구미0334,1000,2008-03-24,0,2007,2008,2008,2008-216
368140343,구미0343,1000,2008-03-24,0,2007,2008,2008,2008-216
368140344,구미0344,1000,2008-03-24,0,2007,2008,2008,2008-216
368140345,구미0345,1000,2008-03-24,0,2007,2008,2008,2008-216
368140346,구미0346,1000,2008-03-24,0,2007,2008,2008,2008-216
368140347,구미0347,1000,2008-03-24,0,2007,2008,2008,2008-216
368140348,구미0348,1000,2008-03-24,0,2007,2008,2008,2008-216
368140354,구미0354,1000,2008-03-24,0,2007,2008,2008,2008-216
368140355,구미0355,1000,2008-03-24,0,2007,2008,2008,2008-216
368140356,구미0356,1000,2008-03-24,0,2007,2008,2008,2008-216
368140357,구미0357,1000,2008-03-24,0,2007,2008,2008,2008-216
368140358,구미0358,1000,2008-03-24,0,2007,2008,2008,2008-216
368140371,구미0371,1000,2004-07-15,0,2003,2004,2004,2004-387
368140375,구미0375,1000,2004-07-15,0,2003,2004,2004,2004-387
368140376,구미0376,1000,2004-07-15,0,2003,2004,2004,2004-387
368140377,구미0377,1000,2004-07-15,0,2003,2004,2004,2004-387
368140378,구미0378,1000,2004-07-15,0,2003,2004,2004,2004-387
368140381,구미0381,1000,2004-07-15,0,2003,2004,2004,2004-387
368140386,구미0386,1000,2004-07-15,0,2003,2004,2004,2004-387
368140387,구미0387,1000,2004-07-15,0,2003,2004,2004,2004-387
368140388,구미0388,1000,2004-07-15,0,2003,2004,2004,2004-387
368140391,구미0391,1000,2004-07-15,0,2003,2004,2004,2004-387
368140392,구미0392,1000,2004-07-15,0,2003,2004,2004,2004-387
368140396,구미0396,1000,2004-07-15,0,2003,2004,2004,2004-387
368140397,구미0397,1000,2004-07-15,0,2003,2004,2004,2004-387
368140398,구미0398,1000,2004-07-15,0,2003,2004,2004,2004-387
368140399,구미0399,1000,2004-07-15,0,2003,2004,2004,2004-387
368140700,구미034,1000,2012-02-27,0,2010,2011,2011,2012-260
368140705,구미0705,1000,2004-07-15,0,2003,2004,2004,2004-387
368140706,구미0706,1000,2004-07-15,0,2003,2004,2004,2004-387
368140707,구미0707,1000,2004-07-15,0,2003,2004,2004,2004-387
368140708,구미0708,1000,2004-07-15,0,2003,2004,2004,2004-387
368140709,구미0709,1000,2004-07-15,0,2003,2004,2004,2004-387
368140710,구미0710,1000,2004-07-15,0,2003,2004,2004,2004-387
368140716,구미0716,1000,2004-07-15,0,2003,2004,2004,2004-387
368140717,구미0717,1000,2004-07-15,0,2003,2004,2004,2004-387
368140718,구미0718,1000,2004-07-15,0,2003,2004,2004,2004-387
368140719,구미0719,1000,2004-07-15,0,2003,2004,2004,2004-387
368140720,구미0720,1000,2004-07-15,0,2003,2004,2004,2004-387
368140727,구미0727,1000,2004-07-15,0,2003,2004,2004,2004-387
368140728,구미0728,1000,2004-07-15,0,2003,2004,2004,2004-387
368140729,구미0729,1000,2004-07-15,0,2003,2004,2004,2004-387
368140730,구미0730,1000,2004-07-15,0,2003,2004,2004,2004-387
368140736,구미0736,1000,2004-07-15,0,2003,2004,2004,2004-387
368140737,구미0737,1000,2004-07-15,0,2003,2004,2004,2004-387
368140738,구미0738,1000,2004-07-15,0,2003,2004,2004,2004-387
368140739,구미0739,1000,2004-07-15,0,2003,2004,2004,2004-387
368140740,구미0740,1000,2004-07-15,0,2003,2004,2004,2004-387
368140746,구미0746,1000,2004-07-15,0,2003,2004,2004,2004-387
368140747,구미0747,1000,2004-07-15,0,2003,2004,2004,2004-387
368140748,구미0748,1000,2004-07-15,0,2003,2004,2004,2004-387
368140749,구미0749,1000,2004-07-15,0,2003,2004,2004,2004-387
368140750,구미0750,1000,2004-07-15,0,2003,2004,2004,2004-387
368140752,구미0752,1000,2004-07-15,0,2003,2004,2004,2004-387
368140753,구미0753,1000,2004-07-15,0,2003,2004,2004,2004-387
368140754,구미0754,1000,2004-07-15,0,2003,2004,2004,2004-387
368140755,구미0755,1000,2004-07-15,0,2003,2004,2004,2004-387
36703004,음성,5000,2011-12-26,0,2010,2011,2011,2011-1080
36703005,음성,5000,2011-12-26,0,2010,2011,2011,2011-1080
36703006,음성,5000,2011-12-26,0,2010,2011,2011,2011-1080
35909100,양산100,5000,2011-06-30,0,2008,2010,2011,2011-517
35910004,방어진004,5000,2011-06-30,0,2008,2010,2011,2011-517
35910012,방어진012,5000,2011-06-30,0,2008,2010,2011,2011-517
35910022,방어진022,5000,2011-06-30,0,2008,2010,2011,2011-517
35910031,방어진031,5000,2011-06-30,0,2008,2010,2011,2011-517
35913006,부산006,5000,2011-06-30,0,2008,2011,2011,2011-517
35913007,부산007,5000,2011-06-30,0,2008,2011,2011,2011-517
35913008,부산008,5000,2011-06-30,0,2004,2011,2011,2011-517
35913016,부산016,5000,2011-06-30,0,2004,2011,2011,2011-517
35913029,부산029,5000,2011-06-30,0,2008,2011,2011,2011-517
35913054,부산054,5000,2011-06-30,0,2004,2011,2011,2011-517
35913055,부산055,5000,2011-06-30,0,2004,2011,2011,2011-517
35913063,부산063,5000,2011-06-30,0,2004,2011,2011,2011-517
35913064,부산064,5000,2011-06-30,0,2004,2011,2011,2011-517
35913065,부산065,5000,2011-06-30,0,2004,2011,2011,2011-517
35913066,부산066,5000,2011-06-30,0,2004,2011,2011,2011-517
35913073,부산073,5000,2011-06-30,0,2004,2011,2011,2011-517
35913074,부산074,5000,2011-06-30,0,2004,2011,2011,2011-517
36807019,안동019,5000,2011-06-30,0,2009,2011,2011,2011-517
36807029,안동029,5000,2011-06-30,0,2009,2011,2011,2011-517
36807038,안동038,5000,2011-06-30,0,2009,2011,2011,2011-517
36807039,안동039,5000,2011-06-30,0,2009,2011,2011,2011-517
36807048,안동048,5000,2011-06-30,0,2009,2011,2011,2011-517
36807052,안동052,5000,2011-06-30,0,2009,2011,2011,2011-517
36807062,안동062,5000,2011-06-30,0,2009,2011,2011,2011-517
36807089,안동089,5000,2011-06-30,0,2009,2011,2011,2011-517
36807090,안동090,5000,2011-06-30,0,2009,2011,2011,2011-517
36809082,상주082,5000,2011-06-30,0,2009,2011,2011,2011-517
36809094,상주094,5000,2011-06-30,0,2009,2011,2011,2011-517
36813004,김천004,5000,2011-06-30,0,2009,2011,2011,2011-517
36813014,김천014,5000,2011-06-30,0,2009,2011,2011,2011-517
36813015,김천015,5000,2011-06-30,0,2009,2011,2011,2011-517
35715090,하동090,5000,2010-01-19,3,2008,2009,2009,2010-52
35715093,하동093,5000,2010-01-19,3,2008,2009,2009,2010-52
35715094,하동094,5000,2010-01-19,3,2008,2009,2009,2010-52
35715095,하동095,5000,2010-01-19,3,2008,2009,2009,2010-52
35715096,하동096,5000,2010-01-19,3,2008,2009,2009,2010-52
35715098,하동098,5000,2010-01-19,3,2008,2009,2009,2010-52
35715099,하동099,5000,2010-01-19,3,2008,2009,2009,2010-52
35715100,하동100,5000,2010-01-19,3,2008,2009,2009,2010-52
35810001,남지001,5000,2010-01-19,3,2008,2009,2009,2010-52
35810002,남지002,5000,2010-01-19,3,2008,2009,2009,2010-52
35810003,남지003,5000,2010-01-19,3,2008,2009,2009,2010-52
34805023,두미023,5000,2010-01-19,0,2008,2009,2009,2010-52
34805027,두미027,5000,2010-01-19,0,2008,2009,2009,2010-52
34805028,두미028,5000,2010-01-19,0,2008,2009,2009,2010-52
34805029,두미029,5000,2010-01-19,0,2008,2009,2009,2010-52
34805030,두미030,5000,2010-01-19,0,2008,2009,2009,2010-52
34805039,두미039,5000,2010-01-19,0,2008,2009,2009,2010-52
34805040,두미040,5000,2010-01-19,0,2008,2009,2009,2010-52
34805049,두미049,5000,2010-01-19,0,2008,2009,2009,2010-52
34805050,두미050,5000,2010-01-19,0,2008,2009,2009,2010-52
34805055,두미055,5000,2010-01-19,0,2008,2009,2009,2010-52
34805060,두미060,5000,2010-01-19,0,2008,2009,2009,2010-52
34805078,두미078,5000,2010-01-19,0,2008,2009,2009,2010-52
34806002,욕지002,5000,2010-01-19,0,2008,2009,2009,2010-52
34806003,욕지003,5000,2010-01-19,0,2008,2009,2009,2010-52
34806006,욕지006,5000,2010-01-19,0,2008,2009,2009,2010-52
34806007,욕지007,5000,2010-01-19,0,2008,2009,2009,2010-52
34806008,욕지008,5000,2010-01-19,0,2008,2009,2009,2010-52
34806009,욕지009,5000,2010-01-19,0,2008,2009,2009,2010-52
34806010,욕지010,5000,2010-01-19,0,2008,2009,2009,2010-52
34806016,욕지016,5000,2010-01-19,0,2008,2009,2009,2010-52
34806017,욕지017,5000,2010-01-19,0,2008,2009,2009,2010-52
34806018,욕지018,5000,2010-01-19,0,2008,2009,2009,2010-52
34806019,욕지019,5000,2010-01-19,0,2008,2009,2009,2010-52
34806020,욕지020,5000,2010-01-19,0,2008,2009,2009,2010-52
34806021,욕지021,5000,2010-01-19,0,2008,2009,2009,2010-52
34806022,욕지022,5000,2010-01-19,0,2008,2009,2009,2010-52
34806026,욕지026,5000,2010-01-19,0,2008,2009,2009,2010-52
34806027,욕지027,5000,2010-01-19,0,2008,2009,2009,2010-52
34806031,욕지031,5000,2010-01-19,0,2008,2009,2009,2010-52
34806032,욕지032,5000,2010-01-19,0,2008,2009,2009,2010-52
34806033,욕지033,5000,2010-01-19,0,2008,2009,2009,2010-52
34806034,욕지034,5000,2010-01-19,0,2008,2009,2009,2010-52
34806035,욕지035,5000,2010-01-19,0,2008,2009,2009,2010-52
34806041,욕지041,5000,2010-01-19,0,2008,2009,2009,2010-52
34806042,욕지042,5000,2010-01-19,0,2008,2009,2009,2010-52
34806043,욕지043,5000,2010-01-19,0,2008,2009,2009,2010-52
34806044,욕지044,5000,2010-01-19,0,2008,2009,2009,2010-52
34806045,욕지045,5000,2010-01-19,0,2008,2009,2009,2010-52
34806046,욕지046,5000,2010-01-19,0,2008,2009,2009,2010-52
34806049,욕지049,5000,2010-01-19,0,2008,2009,2009,2010-52
34806051,욕지051,5000,2010-01-19,0,2008,2009,2009,2010-52
34806052,욕지052,5000,2010-01-19,0,2008,2009,2009,2010-52
34806053,욕지053,5000,2010-01-19,0,2008,2009,2009,2010-52
34806054,욕지054,5000,2010-01-19,0,2008,2009,2009,2010-52
34806064,욕지064,5000,2010-01-19,0,2008,2009,2009,2010-52
34806065,욕지065,5000,2010-01-19,0,2008,2009,2009,2010-52
34806074,욕지074,5000,2010-01-19,0,2008,2009,2009,2010-52
34806075,욕지075,5000,2010-01-19,0,2008,2009,2009,2010-52
34806088,욕지088,5000,2010-01-19,0,2008,2009,2009,2010-52
34807001,매물001,5000,2010-01-19,0,2008,2009,2009,2010-52
34807002,매물002,5000,2010-01-19,0,2008,2009,2009,2010-52
34807003,매물003,5000,2010-01-19,0,2008,2009,2009,2010-52
34807004,매물004,5000,2010-01-19,0,2008,2009,2009,2010-52
34807005,매물005,5000,2010-12-31,0,2007,2010,2010,2010-983
34807006,매물006,5000,2010-01-19,0,2008,2009,2009,2010-52
34807007,매물007,5000,2010-01-19,0,2008,2009,2009,2010-52
34807008,매물008,5000,2010-01-19,0,2008,2009,2009,2010-52
34807012,매물012,5000,2010-01-19,0,2008,2009,2009,2010-52
34807013,매물013,5000,2010-01-19,0,2008,2009,2009,2010-52
34807014,매물014,5000,2010-01-19,0,2008,2009,2009,2010-52
34807015,매물015,5000,2010-01-19,0,2008,2009,2009,2010-52
34807016,매물016,5000,2010-01-19,0,2008,2009,2009,2010-52
34807022,매물022,5000,2010-01-19,0,2008,2009,2009,2010-52
34807023,매물023,5000,2010-01-19,0,2008,2009,2009,2010-52
34807024,매물024,5000,2010-01-19,0,2008,2009,2009,2010-52
34807025,매물025,5000,2010-01-19,0,2008,2009,2009,2010-52
34807026,매물026,5000,2010-01-19,0,2008,2009,2009,2010-52
34807033,매물033,5000,2010-01-19,0,2008,2009,2009,2010-52
34807034,매물034,5000,2010-01-19,0,2008,2009,2009,2010-52
34807042,매물042,5000,2010-01-19,0,2008,2009,2009,2010-52
34807043,매물043,5000,2010-01-19,0,2008,2009,2009,2010-52
34807044,매물044,5000,2010-01-19,0,2008,2009,2009,2010-52
36810010,안계010,5000,2010-12-24,3,2009,2010,2010,2010-953
36810012,안계012,5000,2010-12-24,3,2009,2010,2010,2010-953
36810013,안계013,5000,2010-12-24,3,2009,2010,2010,2010-953
376081641,서울1641,1000,2007-12-10,0,2007,2007,2007,2007-675
376081642,서울1642,1000,2007-12-10,0,2007,2007,2007,2007-675
376081643,서울1643,1000,2007-12-10,0,2007,2007,2007,2007-675
376081644,서울1644,1000,2007-12-10,0,2007,2007,2007,2007-675
376081651,서울1651,1000,2007-12-10,0,2007,2007,2007,2007-675
376081652,서울1652,1000,2007-12-10,0,2007,2007,2007,2007-675
376081653,서울1653,1000,2007-12-10,0,2007,2007,2007,2007-675
376081654,서울1654,1000,2007-12-10,0,2007,2007,2007,2007-675
376081661,서울1661,1000,2007-12-10,0,2007,2007,2007,2007-675
376150209,대부0209,1000,2008-12-30,0,2008,2008,2008,2008-875
376150210,대부0210,1000,2008-12-30,0,2008,2008,2008,2008-875
376150212,대부0212,1000,2008-12-30,0,2008,2008,2008,2008-875
35615060,나주060,5000,2010-01-19,0,2008,2009,2009,2010-52
35615062,나주062,5000,2010-01-19,0,2008,2009,2009,2010-52
35615063,나주063,5000,2010-01-19,0,2008,2009,2009,2010-52
35615064,나주064,5000,2010-01-19,0,2008,2009,2009,2010-52
35615065,나주065,5000,2010-01-19,0,2008,2009,2009,2010-52
35615066,나주066,5000,2010-01-19,0,2008,2009,2009,2010-52
35615067,나주067,5000,2010-01-19,0,2008,2009,2009,2010-52
35615068,나주068,5000,2010-01-19,0,2008,2009,2009,2010-52
37802065,현리065,5000,2010-12-24,0,2009,2010,2010,2010-953
37802066,현리066,5000,2010-12-24,0,2009,2010,2010,2010-953
37802067,현리067,5000,2010-12-24,0,2009,2010,2010,2010-953
37802068,현리068,5000,2010-12-24,0,2009,2010,2010,2010-953
37802069,현리069,5000,2010-12-24,0,2009,2010,2010,2010-953
37802070,현리070,5000,2010-12-24,0,2009,2010,2010,2010-953
37802071,현리071,5000,2010-12-24,0,2009,2010,2010,2010-953
37802072,현리072,5000,2010-12-24,0,2009,2010,2010,2010-953
37802073,현리073,5000,2010-12-24,0,2009,2010,2010,2010-953
37802074,현리074,5000,2010-12-24,0,2009,2010,2010,2010-953
37802075,현리075,5000,2010-12-24,0,2009,2010,2010,2010-953
37802076,현리076,5000,2010-12-24,0,2009,2010,2010,2010-953
37802078,현리078,5000,2010-12-24,0,2009,2010,2010,2010-953
37802079,현리079,5000,2010-12-24,0,2009,2010,2010,2010-953
37802080,현리080,5000,2010-12-24,0,2009,2010,2010,2010-953
37802081,현리081,5000,2010-12-24,0,2009,2010,2010,2010-953
37802082,현리082,5000,2010-12-24,0,2009,2010,2010,2010-953
37802083,현리083,5000,2010-12-24,0,2009,2010,2010,2010-953
37802084,현리084,5000,2010-12-24,0,2009,2010,2010,2010-953
37802085,현리085,5000,2010-12-24,0,2009,2010,2010,2010-953
37802086,현리086,5000,2010-12-24,0,2009,2010,2010,2010-953
37802087,현리087,5000,2010-12-24,0,2009,2010,2010,2010-953
37802088,현리088,5000,2010-12-24,0,2009,2010,2010,2010-953
37802089,현리089,5000,2010-12-24,0,2009,2010,2010,2010-953
37802090,현리090,5000,2010-12-24,0,2009,2010,2010,2010-953
37802091,현리091,5000,2010-12-24,0,2009,2010,2010,2010-953
37802092,현리092,5000,2010-12-24,0,2009,2010,2010,2010-953
37802093,현리093,5000,2010-12-24,0,2009,2010,2010,2010-953
37802094,현리094,5000,2010-12-24,0,2009,2010,2010,2010-953
37802095,현리095,5000,2010-12-24,0,2009,2010,2010,2010-953
37802096,현리096,5000,2010-12-24,0,2009,2010,2010,2010-953
37802097,현리097,5000,2010-12-24,0,2009,2010,2010,2010-953
37802098,현리098,5000,2010-12-24,0,2009,2010,2010,2010-953
37802099,현리099,5000,2010-12-24,0,2009,2010,2010,2010-953
37802100,현리100,5000,2010-12-24,0,2009,2010,2010,2010-953
376112139,인천2139,1000,2008-12-30,0,2008,2008,2008,2008-875
376112140,인천2140,1000,2008-12-30,0,2008,2008,2008,2008-875
376112150,인천2150,1000,2008-12-30,0,2008,2008,2008,2008-875
376121629,안양1629,1000,2006-12-29,0,2006,2006,2006,2006-755
376121630,안양1630,1000,2006-12-29,0,2006,2006,2006,2006-755
376121639,안양1639,1000,2006-12-29,0,2006,2006,2006,2006-755
376121640,안양1640,1000,2006-12-29,0,2006,2006,2006,2006-755
376121641,안양1641,1000,2006-12-29,0,2006,2006,2006,2006-755
376121642,안양1642,1000,2006-12-29,0,2006,2006,2006,2006-755
376121643,안양1643,1000,2006-12-29,0,2006,2006,2006,2006-755
376121644,안양1644,1000,2006-12-29,0,2006,2006,2006,2006-755
376121645,안양1645,1000,2006-12-29,0,2006,2006,2006,2006-755
376121646,안양1646,1000,2006-12-29,0,2006,2006,2006,2006-755
376121647,안양1647,1000,2006-12-29,0,2006,2006,2006,2006-755
376121648,안양1648,1000,2006-12-29,0,2006,2006,2006,2006-755
376121649,안양1649,1000,2006-12-29,0,2006,2006,2006,2006-755
376121650,안양1650,1000,2006-12-29,0,2006,2006,2006,2006-755
376121651,안양1651,1000,2006-12-29,0,2006,2006,2006,2006-755
376121652,안양1652,1000,2006-12-29,0,2006,2006,2006,2006-755
376121653,안양1653,1000,2006-12-29,0,2006,2006,2006,2006-755
376121654,안양1654,1000,2006-12-29,0,2006,2006,2006,2006-755
376121655,안양1655,1000,2006-12-29,0,2006,2006,2006,2006-755
376121656,안양1656,1000,2006-12-29,0,2006,2006,2006,2006-755
376121657,안양1657,1000,2006-12-29,0,2006,2006,2006,2006-755
376121658,안양1658,1000,2006-12-29,0,2006,2006,2006,2006-755
376121659,안양1659,1000,2006-12-29,0,2006,2006,2006,2006-755
376121660,안양1660,1000,2006-12-29,0,2006,2006,2006,2006-755
376121661,안양1661,1000,2006-12-29,0,2006,2006,2006,2006-755
376121662,안양1662,1000,2006-12-29,0,2006,2006,2006,2006-755
376121663,안양1663,1000,2006-12-29,0,2006,2006,2006,2006-755
376121664,안양1664,1000,2006-12-29,0,2006,2006,2006,2006-755
376121665,안양1665,1000,2006-12-29,0,2006,2006,2006,2006-755
376121666,안양1666,1000,2006-12-29,0,2006,2006,2006,2006-755
376121667,안양1667,1000,2006-12-29,0,2006,2006,2006,2006-755
376121668,안양1668,1000,2006-12-29,0,2006,2006,2006,2006-755
376121669,안양1669,1000,2006-12-29,0,2006,2006,2006,2006-755
